,Sales
396731,3770
289301,8051
830446,5386
312531,8154
443580,3487
813062,10969
986166,0
978819,6759
547168,6584
944152,3122
619707,5371
611085,4641
387458,3175
529011,10571
785622,7466
119893,6367
121540,5032
630868,9010
798074,12362
221010,4744
979571,0
896960,4416
310561,4391
751798,12448
443177,3915
362039,4646
62782,7588
719772,9133
892278,5356
603865,6481
784422,0
639826,2611
62506,7257
585996,5567
718810,0
180825,6701
947745,7913
344497,13427
652500,6268
89613,4049
803758,4678
304236,7519
532586,4699
831643,6629
520894,7366
708250,8048
353983,7546
529483,2506
407865,7470
813054,8452
956348,3560
622978,4572
768212,10293
372533,0
85265,6423
152683,6989
278673,2054
715933,3152
29514,8076
974887,4544
423695,6241
457650,8645
933378,0
395851,0
42826,0
177048,7179
314535,5745
484496,4134
879395,9043
1012897,3373
373285,3976
238566,3412
17334,4565
210954,8481
806060,0
134451,8070
439536,7919
302158,5270
697760,0
502372,4640
355658,0
290296,10634
564866,7151
867774,2731
26620,0
738359,3727
865370,4767
944272,6711
180339,9754
53762,7138
572336,3499
910760,12526
905181,4833
120455,0
884654,3314
653939,5017
578111,5918
758963,7187
603089,9101
8854,0
157599,5397
635547,15280
845053,5222
899309,15211
976547,4004
36257,0
875005,5959
612942,4714
343895,5011
395709,3222
603250,8484
763079,0
460728,5642
53427,6030
556993,4802
355085,10480
270601,4865
782354,6651
639186,5797
919276,5272
144453,4949
637406,0
260450,9482
1004434,12860
584177,4909
473777,3766
136156,5879
182886,5696
318111,7478
511013,5241
615320,8207
387829,2554
666427,4634
956635,5586
768585,4436
294406,0
846134,4761
312438,12295
86423,10564
337160,7761
388538,0
210685,9156
527542,0
916411,5825
26952,5369
700819,4963
678561,6923
338805,7090
54530,8559
793234,8440
324804,5404
147654,8055
701504,6896
507864,6128
872817,5100
650394,5862
23441,4650
246803,4659
434036,2278
815016,12082
236437,6229
894228,4955
60730,5181
129144,0
251176,6442
459060,0
754268,0
737883,5518
718199,3697
854739,0
855764,3834
80003,4824
93060,7418
102777,15662
853683,7645
451472,4047
37684,0
542401,22036
847205,0
698105,7271
188384,3450
148472,6512
46185,8227
775753,3076
539728,5803
237851,28714
713211,10247
765143,9005
23651,3389
541468,2306
272640,4444
522011,4047
958512,4995
442200,5029
213365,0
571421,0
896773,11220
660514,12458
659023,6360
168695,5425
703575,0
514476,5076
174499,4643
148160,6593
216988,4180
196266,3641
391038,6253
178545,3773
405017,9017
660487,9075
1002958,5582
841389,3635
848445,3375
682034,6397
61274,11187
666876,16501
90618,10479
804941,0
860519,0
342221,7050
933123,6637
202738,6055
393485,9427
929727,7157
252407,5327
240650,4215
606504,6564
587918,5491
111927,10644
3332,7318
276052,9943
275375,5626
471026,9249
425209,7028
214102,7106
192376,7961
837881,4543
60396,7107
405028,8334
530740,4323
352202,7058
908969,0
756853,16093
409299,7824
616891,8122
583590,4775
715513,4189
147997,9632
1001720,6332
307802,6885
734812,9159
82774,10326
38491,11159
239466,8086
946602,6176
988917,5565
940395,5761
1006377,4508
412899,11487
421876,3966
228863,11512
536007,5553
801754,7577
802445,5472
757360,6683
183076,0
871818,6479
843957,8024
789770,3355
240539,5866
172847,9073
120705,8222
334327,3494
859502,7811
982671,3795
49645,3193
652396,7666
42349,9102
964031,6080
310718,3988
345331,2827
687068,7983
211342,0
110331,5446
260449,0
547304,4047
421088,2341
475194,0
250924,2160
513122,4763
114141,13031
81462,10597
542620,14273
318644,3996
568241,0
189089,5342
169006,5577
879603,13270
920952,6344
300809,8087
198919,3675
45049,6572
31329,8803
576329,5837
393409,15088
102791,7855
445932,12137
537690,4586
732179,5209
766267,2291
658254,6045
850884,6995
300887,9367
720320,0
452941,0
856567,0
791809,5214
415747,4791
976029,8392
466895,5734
340320,7724
974879,0
92880,4715
169139,5755
273496,4433
559684,5955
526328,12451
122773,0
654375,3669
862250,9055
603836,6529
108685,6160
132161,8885
997098,0
820236,5269
87780,0
473559,0
608058,5691
226261,4264
994342,4787
392699,8832
536439,5384
619518,5258
300468,0
630359,6340
514581,5642
776993,8148
326388,4863
825661,15700
689766,7509
108657,6115
597507,3570
554191,13804
655660,0
220269,11451
932149,4843
34620,5413
822041,0
186079,9254
738081,3906
904588,0
812139,6919
711280,6302
1011251,4453
855226,0
63653,0
735119,10196
229352,7210
824354,13538
655853,9328
158594,7157
241995,10523
89770,6668
956758,5038
461647,8383
425468,6340
32551,10047
870693,2871
76801,6272
822460,9014
361608,7352
973797,0
605445,8435
573409,8248
27959,5419
756195,5059
262833,4306
968160,6284
804768,5639
251908,6326
575669,6261
928160,7878
235646,6506
76814,14501
906547,3567
805703,4960
139801,7364
925018,3911
999805,7107
479374,7577
563712,6576
445717,0
556814,6014
538413,4644
796974,3184
133654,8606
309217,6315
24622,7138
582951,12213
838251,0
637492,5347
35790,3207
560486,7364
913893,7843
477239,10370
449031,8189
886385,0
452646,5841
546178,9201
504383,5863
1000688,8877
625058,8173
646361,3087
615508,8031
622075,0
777391,8384
752396,12503
332097,5039
452447,0
36011,2866
57032,9630
923717,6062
718913,3288
710950,3944
491657,10475
614449,6424
755861,4763
136107,0
243228,0
868326,0
385609,11143
846977,6965
22675,12818
679023,5699
262313,5887
894861,9853
500631,0
792561,6599
202438,7922
978248,0
979810,5379
575409,6989
468646,6492
771986,7175
144355,4961
279325,8705
809245,6948
1013498,0
143183,5844
636788,9194
649774,0
68329,5055
383858,11083
485076,13020
741115,5986
659870,4591
498148,4365
703703,5337
747606,0
486666,0
254851,4342
273519,3901
364648,13039
621172,12940
395065,13117
80922,6281
146972,7882
712105,0
207935,5823
415229,6315
482029,6974
359644,7830
628061,6337
377969,6484
791771,7024
618788,6341
216435,5506
842344,0
496223,16694
837937,6432
495329,18086
966693,5630
564353,3966
138527,0
315371,4790
62199,5105
380844,2945
452327,7069
960501,6616
103796,7188
491279,9087
553672,2985
871583,0
1008989,2565
354316,18099
149337,3524
936767,4748
709386,6887
70882,4301
686438,6489
691120,6068
863502,6296
27174,5748
602243,7288
715320,0
67092,5096
384786,4787
73737,8057
516938,2841
186776,12250
87969,5489
972437,12571
126894,8923
4406,0
645607,10037
668691,6373
794773,13558
71537,8248
886155,1206
1014120,8062
393975,7022
289756,7678
711197,4051
657732,9405
814414,5948
217185,4277
778758,5259
863898,7732
660869,8203
40118,6316
973503,0
375593,14958
22018,9944
459851,0
107667,4797
431573,0
5649,5398
817067,4290
268728,10387
84944,7502
717850,17539
845077,6840
853848,8163
569167,5893
223504,6605
918634,0
813940,5399
135351,0
520402,0
263650,8638
312086,7633
160094,0
893669,7838
359553,7993
959939,0
387751,1997
345290,5631
513347,5225
85315,0
866841,7009
481808,7665
1773,0
956768,3301
919268,4551
374440,5213
442170,5709
498089,5857
1008396,7121
827941,9648
375328,6119
274375,5723
748037,0
589841,8018
556171,0
939593,4739
266017,6381
975321,5076
66308,4162
506167,5916
235913,5552
17927,0
256591,7924
5742,10015
471824,0
866637,5147
939027,5353
542816,12140
75655,0
1015537,10987
180101,7465
981608,5914
109928,2364
273380,4859
721971,4514
654691,5923
346196,10880
184553,4509
642243,9941
892812,4883
932087,6098
363902,7051
562928,5956
702279,0
483214,2905
436665,9278
735918,4296
176394,4356
873424,10695
811629,6506
485421,0
66727,3827
308490,0
675397,7268
457723,10069
795765,3510
324560,9222
942999,0
355207,11771
654680,7306
678200,2746
118020,5850
441801,9780
612512,6880
321043,5504
935932,6323
1016914,5493
231745,6286
556155,3392
643266,0
175195,4441
620755,10044
894606,5234
999732,4281
605576,4859
107337,8779
821570,4337
816627,15249
233089,0
86064,10485
790295,2828
702793,3281
312064,0
661179,0
13344,7644
85925,5364
983203,0
443078,3527
315261,5119
396925,4644
738500,3427
967098,9131
912706,8647
173720,3245
57801,11965
789034,0
687434,14138
872403,4582
296043,5483
613585,0
656330,7261
289036,7031
775069,3399
132242,10767
26295,8871
158957,3047
834451,4870
376224,5998
180714,6907
17534,4085
366266,0
1005868,3678
998606,4023
737949,6215
41696,6381
699430,7953
424310,4991
166737,0
113625,0
403137,5216
262166,5818
64653,8735
547813,3678
156520,8730
44725,5839
344767,5773
462520,7819
880415,7602
179316,7491
381390,2488
327523,6722
388660,4584
391254,9136
969604,3919
833219,5847
769925,0
488470,6537
370521,8198
877239,11777
924472,9562
458864,4490
31952,10969
194214,3724
129287,9984
109211,7480
913285,0
462740,6042
323469,4535
353803,8466
280485,5179
796321,4844
245903,0
169333,0
229370,4371
468624,3935
450695,6591
642921,5111
360203,3663
671659,7488
135521,8450
161604,6644
774963,4512
1010127,11112
42003,0
244609,8382
859737,8148
656302,7407
589606,8394
622087,11309
973081,6280
160884,12425
13396,6220
971513,2556
371757,5000
905858,4498
407253,0
71965,4131
739570,7473
816778,5873
878103,7975
708438,0
62495,6003
63272,5363
691282,5524
146001,6799
181432,6228
150011,0
820528,4245
122695,8196
868195,6159
112327,6693
415761,4888
678391,7281
982023,0
491791,0
704412,0
631503,4162
268741,8876
958184,10669
137526,6799
466841,5948
895016,7632
102635,5432
721578,9484
265094,0
132719,6186
971580,0
950538,7701
952379,9746
714281,7359
168001,4245
13983,6919
785947,7716
780279,0
789195,0
558024,6228
495537,14779
895098,7182
148911,3742
977185,7950
774215,0
380017,5438
521839,5202
882019,7831
506470,0
180355,0
421642,5616
980050,10408
553484,3403
74216,0
714002,10514
31967,10789
765491,7620
276438,4220
406304,0
641446,12365
67114,5026
984263,12316
221476,3562
694870,5831
459323,4722
320405,0
425462,9047
902289,4519
788547,7662
689964,6394
351530,8258
970723,8728
943687,4388
546633,5292
146354,5327
549572,0
482138,5416
242632,6740
143621,10848
647034,6100
417992,9153
51968,9579
46084,0
970526,8366
560580,11638
239748,6084
410086,0
463802,4526
913144,6131
736667,10381
775949,3062
506714,9846
977109,12151
355489,17092
195773,5672
242737,0
412555,5276
11430,4871
289611,10665
391547,6858
53758,5244
21699,21299
841491,3132
422898,9217
781499,4866
888025,0
975490,6090
965556,7473
775019,5478
467205,0
478470,0
276343,9110
447371,0
1014343,10632
1870,3995
252669,5769
867299,7117
916981,0
935286,9422
111759,0
542343,11083
994560,5593
466183,5930
174144,3725
267689,0
985108,8573
461250,6251
244837,10532
242160,0
434049,0
909552,5801
657593,0
95204,0
434466,6642
505426,6518
406512,6861
232384,9097
463527,3990
14986,4694
186894,9419
151992,4102
2154,10855
851994,4840
171636,10836
850092,0
723096,3251
253459,6470
888529,6584
54572,4849
90384,4077
384850,4775
77159,7519
225043,0
771465,6617
772272,5301
529794,8064
935573,8902
566064,6586
876188,6664
45815,7847
779956,5247
497597,0
60836,6299
901868,2596
458029,5631
688256,18156
98730,9150
271128,4491
188159,1713
869193,5656
191786,4423
601031,3372
839313,8071
144177,7423
689464,6181
988100,0
734525,10442
683775,4520
40652,4044
619645,0
88680,0
130089,3959
209555,3854
449185,10249
75712,3387
447302,9478
1013100,4420
565169,6845
678579,4978
819230,0
363956,5437
688740,6300
1006065,3344
199821,3984
315475,4375
911864,6033
510193,13009
967716,7291
162065,6538
636861,10468
431510,0
726317,8237
844718,13135
701545,6758
774755,6161
1001994,9298
94965,9294
207315,9640
14324,7770
779487,6600
97952,9981
80343,5532
4215,2350
736148,7244
43953,6660
527751,15522
877061,3707
585930,0
110639,6458
395880,2544
754653,4732
385490,11878
111795,9878
866727,7263
608598,7413
93977,0
137690,0
108120,0
811052,4302
774154,4207
660423,8062
471236,5721
482522,6947
947231,0
964532,8915
106039,5659
215564,9523
485718,8645
598965,4688
30575,10770
623622,2858
137610,5342
12883,0
254565,0
960650,0
565230,8794
53334,2586
295312,13144
260781,6863
743954,19610
31389,9489
979817,3540
308366,5830
280093,6711
91953,5325
680585,5103
625399,12027
528403,9917
47858,0
597202,3454
361571,9605
338109,9136
851141,7366
491675,0
633005,2858
526431,6650
63334,6901
279725,7400
351612,6816
556649,5103
413905,7930
569822,5941
314806,6642
209002,5390
720349,12098
398766,6003
45465,3941
788657,6845
832439,12398
135782,0
38303,9729
777935,4882
163288,5055
466656,5822
720232,6051
397051,9255
457432,11352
588722,5324
828885,4920
945199,6853
689554,0
483233,2305
755668,4995
403516,4461
989108,5214
37330,0
866101,0
395271,10325
88443,7973
894030,5219
924669,14732
511132,4424
607142,6007
607411,7480
265477,4444
763552,7218
995387,6320
504244,7592
856226,7477
572178,4395
263172,5777
973782,5135
387672,6396
222427,0
722070,4991
746851,14688
133969,7033
419209,5503
769383,7038
694908,0
711208,3848
95212,3273
532069,5955
81728,0
98980,4434
674931,10422
904245,0
673778,0
417870,8210
18958,5702
865411,0
853266,6491
628003,4830
2691,8094
727971,10171
605470,0
31605,0
128281,5419
390023,5776
980487,10583
51755,11188
803343,7914
886688,8366
514334,7878
717152,20937
515365,0
536612,5538
925796,4039
620802,11441
108567,8652
244306,9126
776334,3132
439346,7820
820448,7542
328486,7600
263713,0
473079,0
239682,3997
1004101,7078
998564,3756
43478,3230
90493,4100
562362,0
62554,7572
259357,8064
699932,8061
794462,0
386451,0
688756,6192
474908,5171
675989,1876
500201,3600
701444,0
435715,5642
493026,6435
745837,4996
1004838,6266
891301,7326
16668,0
146215,8908
285142,0
674751,10179
965330,0
408225,7778
696528,9053
387369,2442
657911,8349
485177,10350
123913,0
925160,7058
913830,6164
491121,11383
499967,3891
692958,11895
958944,8494
153179,8295
205678,0
401526,6564
223962,7567
144370,4476
47632,6158
293961,6700
200320,4376
36409,9464
783674,6355
378412,5860
861117,4611
370152,5567
597078,0
165776,5296
263385,6383
70491,5599
494411,2293
576081,7533
85067,5507
811737,13618
818082,4970
769085,3412
290421,0
288690,5925
242465,8718
441833,5854
87757,7860
729045,0
702759,0
28996,0
724232,0
466933,4903
959383,5662
831152,10528
148087,0
761364,2158
709662,2749
284586,5790
937875,9423
739189,3452
286278,4721
461615,11408
383099,4402
946327,5253
707126,6413
480697,0
254570,4119
18141,7999
25926,5994
442249,6306
844239,0
541135,4010
635970,0
449659,6686
546813,5229
307135,5239
497660,13496
84363,4966
535971,6320
89132,0
537,0
724346,5366
1009750,4530
436432,5150
521407,0
267331,7882
1014763,6613
878867,10314
360726,11973
771763,12845
59499,7026
405819,9869
363205,4317
396823,0
2316,0
841038,6822
69148,7185
1006265,3900
923840,3570
860615,4294
755056,0
462869,9478
569094,8991
264160,4603
762200,0
854661,6852
445724,0
266832,2915
556718,2653
439833,8704
191576,4439
104166,12385
303006,8267
733496,0
146349,10145
968456,9073
921860,7633
804553,5381
205745,4260
253111,8260
914400,5325
411134,5063
402932,5797
368691,2388
548532,0
999590,5903
761038,7122
578388,5253
434540,2545
317014,10162
773477,9353
743952,0
145690,6480
175854,0
205043,7569
698360,2796
757052,0
611328,7320
784377,3396
260983,0
635647,0
723566,3334
139496,6123
859181,0
506132,7194
135898,6621
341305,18246
643546,0
601627,7445
878788,9315
585197,4768
302560,12710
70714,2722
879170,7153
689587,6528
729316,3103
942792,6849
409530,10766
476475,14311
734057,6143
868671,7656
964631,6220
471543,6078
858360,6394
672170,7701
782734,0
335532,4149
119970,5958
648599,10377
185607,5047
61564,6920
343414,0
290053,13544
490294,0
542412,13830
297158,6404
441905,0
606443,4569
213189,8028
939823,0
159435,5825
580783,6188
6697,0
137136,9636
482728,5442
766114,5394
604802,3138
709101,8002
314838,7791
634656,12747
363182,6433
571106,8161
751659,9686
704396,5829
209167,5683
715409,6355
781413,4075
405317,8415
692082,0
976276,5999
148293,7784
49750,2739
98132,0
147982,8501
928933,6456
890950,8585
312872,12268
878023,10974
922367,7330
91493,7788
112994,3541
985832,3149
372377,5911
84051,4967
711692,0
967026,5209
612774,8814
419991,0
976143,5298
687414,0
502811,7916
331134,7241
285532,2739
835582,8606
918559,4442
939411,5912
285836,4014
927783,10804
468743,4172
369156,0
666349,3482
806550,0
25677,9238
207235,7560
691900,0
153489,5978
789507,1740
386892,0
518073,4468
523861,6469
416722,5443
708164,5467
491049,12272
965183,0
753676,0
785456,5851
340799,3909
846951,5903
374779,9037
177239,3672
625750,0
572181,0
346482,16937
388444,6223
874925,8002
836372,4120
731992,4546
376987,6858
446368,0
529790,0
818884,5611
462956,8858
978252,8256
128264,5087
236785,13343
45303,4291
414911,5115
735623,0
518607,4389
104642,6415
434368,4870
704556,4444
381201,2840
615221,8367
876116,6544
737644,9961
907910,9185
276764,0
913315,8663
76877,5689
615886,5618
411640,7057
787608,11763
712862,4747
10995,10488
927097,6055
697267,5496
38943,8560
772528,5425
816847,6570
41306,5310
351383,10956
478114,10621
742911,5204
819719,0
811624,8601
765528,7647
520212,7453
674343,7773
178059,7570
480310,10908
452341,6202
344955,0
754220,3181
584179,0
16724,0
157022,4473
976279,5349
630201,0
868142,5174
3046,15839
988914,6951
665857,7023
306599,5297
746069,5503
921441,7871
63755,6112
881150,0
20858,6525
347967,5919
463950,6842
783368,0
552691,3883
238405,3690
734254,0
562510,3294
495129,0
468791,0
425998,16260
960298,8623
468358,9124
247505,3993
641301,11421
317184,8311
601015,3758
736436,7154
338442,8589
117212,10284
1002100,6311
731872,5663
948936,4848
63022,9522
595331,7186
262674,5414
803818,5774
795303,3326
770047,4838
184491,6999
468088,16106
691074,11586
655153,5405
792850,6645
825251,10756
218707,4943
805286,4366
394601,5838
337210,5598
949590,3605
899588,4657
505032,0
6123,10740
487262,11826
117736,0
689322,4351
464700,7255
939717,7531
166526,5304
403734,0
861232,3982
945791,9470
966864,6522
28276,6009
628986,0
582830,17913
557246,6107
403573,6596
768414,0
465189,4918
270716,10977
825687,0
257416,5668
411345,4467
765443,6417
731065,5371
645752,0
184726,5674
298835,10902
205941,0
409010,21570
458594,0
561195,7219
800523,10148
321879,9423
214558,3436
400625,3666
560649,7982
250574,2231
543269,5353
240271,4777
436072,4260
400877,5102
161742,5481
927228,5570
833866,7095
374343,5994
516069,0
425533,12100
110293,4580
782004,0
187849,2526
92799,6985
659561,0
892876,4970
274443,5979
452967,10679
812869,0
360736,0
744889,6697
106382,6756
757170,8680
530329,5981
664631,10336
128454,4489
826988,5106
302787,8338
341202,8613
967818,6546
733991,0
599355,4750
236440,5616
1001056,0
686970,9041
813022,6477
469669,6195
711948,3876
745120,6009
758255,6323
482974,6038
241243,4744
484379,4703
1007761,5820
184864,7889
838793,9967
984597,0
394500,7169
971844,13076
970991,4118
275997,0
885319,6266
264532,7162
907915,0
389177,0
199584,4828
12707,5562
462260,9032
741438,9403
4647,7926
1017124,6864
635512,13479
645565,10780
899619,7789
708086,4438
243301,4581
551999,8855
686939,13423
848367,3374
171692,7141
908167,0
340508,7356
988157,4061
462986,7796
21383,11989
539793,0
952273,7763
661882,4452
693544,3688
167009,8801
237794,23626
310722,4430
534200,16424
94277,11980
644118,5285
47245,0
1017094,4161
255949,2826
152505,8049
279226,8562
643295,5232
195765,4753
276586,4029
542130,18454
227444,26635
301139,5744
617135,4777
393231,8182
201798,0
518062,4559
796215,5388
61954,5600
459810,5379
807187,6570
807774,6765
693453,2984
701517,9380
744221,26577
625220,8038
56969,6343
925811,6339
1014298,14089
526814,0
648010,5529
43210,5395
545449,5977
538326,0
828884,5360
835625,6533
685534,9315
423322,18512
243268,3496
901031,5319
209821,4462
660443,7993
720368,6410
22312,10238
1004008,8551
877869,7786
924146,13088
318227,0
450055,9013
65061,0
629217,0
862653,8515
82734,0
929539,8197
131290,8790
777473,7321
332114,5952
449569,12378
786089,2164
409487,0
406467,5786
121640,4476
751819,13460
219502,0
71440,4211
743362,6494
268199,10460
21594,7561
282871,6724
1016028,21495
774700,5967
466739,4942
663281,7990
253205,14866
714788,4122
3026,11124
133577,9370
458442,5418
918011,5312
69530,7382
71112,1505
885485,0
559455,10122
639598,0
778152,7418
331886,3614
856297,5229
192257,7542
443994,0
415906,0
496581,0
621727,9932
660503,0
855618,0
452362,13209
17708,0
961010,8067
261068,4101
284207,0
210560,8878
913084,8470
125695,6799
759639,8765
228989,10805
630745,4680
289671,10252
885898,2638
527463,7646
600598,3636
967569,5313
864763,0
784933,6840
310457,5919
382287,5262
761174,0
755432,4556
84108,2815
453556,11088
642961,0
332347,4387
216769,3742
1005534,0
703135,3296
666309,0
129182,11025
502620,0
17153,8485
489069,4705
370946,4020
310556,4055
106876,6321
5358,8085
128417,3401
999488,0
807765,0
372610,4566
71752,6256
738275,3259
874212,7030
206215,8363
792305,0
246299,0
832168,8633
255789,3701
352714,7483
742593,5324
963753,0
541074,10408
45556,4727
831975,9455
974449,12866
994881,11098
321602,0
2893,0
833220,6320
615358,6046
168800,10469
103729,5893
577971,7459
747174,5428
89891,7487
486119,7444
142077,6646
676429,0
55101,5955
807804,7003
904948,11483
180966,6855
183132,0
624812,7404
166491,7603
661690,0
682552,5139
32217,6413
404900,10133
119205,5019
569170,4161
110755,6775
888486,7662
514079,4504
961007,0
105676,8204
251727,4908
898627,4983
534732,11017
573562,0
533844,14843
875294,9775
443111,7129
7517,2357
549643,8773
935862,13719
575520,5039
139108,9249
471527,3561
721916,3945
908828,9949
241774,6116
1012657,4193
461779,14128
306543,3666
531206,2638
844956,14473
725828,5660
565420,6907
956473,3302
66743,6349
957050,0
901082,0
459432,6029
696559,11394
204431,7516
458187,13169
707074,5027
1090,5532
1010828,4313
585614,6482
982347,7090
931824,9525
715785,6282
319884,5367
924429,0
883588,2325
788993,6065
8533,5087
496373,0
800652,10201
406645,6497
70203,8483
645774,3136
11248,5284
283365,4619
132069,7478
645569,14515
717066,18700
803035,7492
688713,5501
914304,0
686539,6156
961373,6761
4330,3837
10716,6276
592690,0
663164,8908
789824,5575
992707,4576
261825,5995
9640,17111
775391,0
242518,15316
282793,5644
420517,5797
991932,5785
186497,5952
672338,7997
767976,0
508467,3439
119372,5383
152478,0
176528,5564
160464,4021
550499,10197
734276,11257
510072,18914
460228,4649
344181,0
603346,6240
68076,5847
19169,4179
780899,5121
239665,7589
806440,5838
843765,10044
572478,0
920494,6234
108240,4704
963886,6855
363765,5107
361664,0
183646,5242
528557,9823
574323,2867
928663,0
806495,6416
446175,6063
553493,1102
141252,8449
688772,5071
999362,0
547450,9323
725666,6926
50689,4394
721992,4587
379669,9775
11814,3060
704480,5853
602782,9708
853889,7272
738728,5734
778199,10304
752307,0
691588,7039
45941,4935
161409,9975
778986,4677
597565,2316
820567,0
73819,0
964863,12280
925888,0
910702,0
285718,3988
205298,10726
689875,6970
775969,0
430077,4769
581171,0
988651,5899
27457,0
582567,14027
151263,7574
723816,3624
556937,6604
700407,9044
1009566,4533
697693,4460
923745,0
961072,6983
230715,2583
547755,4732
245026,6770
941307,7235
536972,5998
281294,6569
162439,7064
298437,4754
17650,6788
167070,8086
390961,6665
364453,0
7150,6390
843530,8115
93826,4422
285579,4760
65240,4564
501171,6014
784054,4616
239628,0
254097,4681
900431,0
399494,5980
419363,0
916217,4803
20795,5347
381515,0
981453,2996
256145,3017
550214,7915
979295,0
504747,4802
508862,2179
105212,7063
786508,7499
89745,0
502995,11117
755702,7294
144675,0
20728,6222
234463,4676
285242,6628
864340,2884
695601,0
175866,8965
605019,2670
597607,2891
860125,5992
369970,5698
806774,0
375563,8814
109883,3444
298196,2539
291578,3886
295866,5062
494426,2974
351634,4923
865316,6227
837153,0
381981,0
423555,9142
781941,0
351589,0
83842,3742
822462,0
932566,5186
636955,10480
917392,6164
386865,6048
698676,7008
856675,6660
25943,0
381196,5100
1008391,5739
447076,11285
521684,9234
816088,8354
173461,2671
602175,5138
140170,8740
265329,0
181229,5009
614410,4809
157166,0
667605,14013
657183,0
234617,13727
267137,5867
253263,12555
793626,8137
598605,3378
196731,6744
124194,7486
258924,3616
542430,0
714147,6077
761077,2690
532915,3946
657432,0
99136,7269
802518,0
81878,7783
332634,7100
979649,4984
793181,5593
106741,7260
128632,6221
354558,13272
779414,5907
895241,0
89239,3804
533307,5209
232878,2679
882646,3988
146648,4641
235576,6941
155387,6564
411855,4442
235755,7095
625002,6812
737641,9657
50877,5063
159890,4196
566858,0
668443,6391
570383,0
366986,3315
269078,8343
665891,5004
940976,4445
30868,8336
333391,6127
578313,4163
471382,0
286083,4939
625721,8335
20625,0
714229,8333
378084,8372
281719,8926
506687,0
986605,0
246921,5026
173504,5904
731417,4139
162209,0
707300,4247
108975,4919
618707,4661
907153,7273
959898,6638
408140,5318
1000663,10521
974956,0
337549,5743
886704,0
563668,0
778395,0
330340,0
990528,4966
515765,3397
449695,0
1008871,5240
210247,2770
508636,3803
717200,18492
869398,9231
675061,10262
466379,5084
256354,0
936599,8288
518382,4951
742492,8466
274934,9096
1005614,4797
672044,8445
775637,6431
865743,5847
511516,0
944952,3826
507715,2467
434329,0
411076,7161
466459,6606
630469,4619
211982,26914
330840,7636
142741,7722
861228,3999
88140,8559
685104,0
615790,5793
215144,4654
627103,6339
355716,12349
179788,7471
278309,3577
215822,5672
521498,0
9934,8362
345218,5045
192002,5158
480770,10006
748728,5089
60566,7763
137814,4726
579463,4298
590794,0
785367,9848
871578,6994
813750,5547
184811,0
938151,4900
657665,7623
297075,10120
491332,0
648855,10057
974207,2322
861801,4189
148004,9850
540651,0
198705,6428
860190,7783
150264,5345
787580,9362
971286,4743
389249,0
99967,0
327050,0
760156,4020
280145,0
83402,4727
437486,0
485050,0
559089,6653
973011,6366
166679,6938
509485,0
427488,9293
169880,3498
396650,4051
309460,7730
840116,4972
397832,10685
107399,5050
538567,5987
176398,0
262805,4035
496974,6827
227774,18317
761473,5504
572950,5538
209737,3870
897952,5905
612601,0
44047,0
530920,5577
669042,4241
536810,5971
68093,5411
533720,4357
327368,6626
971641,15616
95796,4169
18626,4380
736611,10273
424954,4061
878695,0
472251,4672
909812,5041
589681,7432
304226,18259
944239,4564
341880,0
793331,0
902791,5697
73760,0
76221,16148
490256,5244
445580,0
276339,0
934284,9368
367613,6722
699597,14751
541075,8267
244492,0
250133,8581
505298,3865
635910,11574
195512,4764
254096,5372
832042,12350
727309,8622
320675,8708
261373,5133
241021,4065
371822,4729
251897,7456
289903,5842
703278,2422
472901,3469
444626,5706
780513,8826
953581,7730
152596,11603
448500,7352
602283,0
923740,1778
91423,7322
725788,0
777741,0
698799,11799
727088,8054
306826,0
435481,7253
212019,9476
581303,4625
466105,7644
986482,7346
992305,6608
783201,6892
387391,3095
211350,8184
113640,8395
786716,0
370826,0
559430,6686
915683,4105
439419,0
762401,4213
514358,5625
912869,3487
355109,12485
474691,4299
252835,6932
97761,8018
678258,6223
656768,7448
973789,3428
892616,4207
533361,8669
333346,0
482161,0
343282,5940
954778,8633
614205,0
371760,4309
328833,4180
880984,8913
852028,6798
284205,11003
563006,7250
266221,9454
407508,4239
241311,4201
290594,6896
832405,0
788526,6591
775716,6311
395949,0
166101,4210
509177,0
203652,4912
324055,5149
624026,12503
972812,7548
381211,6840
397646,7375
503092,6641
814988,12361
759704,4200
592486,10718
17150,6332
608956,8828
564144,5189
938920,4149
887825,15529
487427,9334
506127,0
736513,7080
537730,3979
777777,7159
474750,5710
62191,5568
523989,3614
956416,0
655583,0
384692,5743
154422,6809
46286,7883
989503,7268
258525,0
279373,9096
703412,5642
876526,7742
51062,0
352256,8557
1009805,6113
495909,11527
321949,5322
997108,7678
658572,5806
157927,4354
123519,5450
714379,7628
156851,7056
116580,5233
68483,4294
139672,0
579712,4307
627719,4847
465046,11443
640194,2629
741188,9726
636853,5569
966993,0
475958,6581
223207,7461
986258,0
414770,7294
582298,4952
114124,13688
902576,4702
865591,4117
351710,7582
949287,6681
356906,6838
983361,7866
21101,0
712657,0
217503,3228
275766,0
761582,9018
145765,0
68177,3901
633953,0
655366,5887
713608,6839
395574,0
576538,6466
409419,8608
268783,7583
142711,9899
82728,6134
319746,5603
598215,8532
206777,11061
229896,0
783459,0
725375,7586
240208,4888
715430,5016
880092,5187
904022,3542
184995,5062
98649,4885
633152,2774
843624,8025
1013587,6749
895150,0
69993,8559
856382,5231
21204,10368
450637,4657
264940,0
