,Sales
179058,6223
414364,3839
480979,12587
650056,4667
568732,7783
565635,7654
635799,15569
656920,8428
3373,7860
821616,4434
129985,0
605111,4639
823053,5532
154272,5214
732,6290
107492,11511
941001,11109
836780,5993
396512,3476
203876,3996
875544,6009
811572,8776
432299,4140
272701,8666
792986,7095
784922,7437
629423,12038
782799,6688
707840,4685
1008167,4587
149645,0
48517,8498
219791,7526
451707,3384
706678,7676
751584,7635
32265,12651
411939,6904
622651,0
593965,4236
108138,5491
451909,2912
328063,5324
934897,6538
643374,0
743608,17311
116609,5827
275984,4799
623248,5971
773067,7545
370470,5717
101509,0
759138,7421
578289,2057
242219,9819
546531,13128
923406,3280
624137,2934
4856,3036
100566,8650
678386,9570
924476,23493
310147,0
768954,3207
275242,6835
647591,8334
699889,11411
940209,3187
990229,6744
174868,5531
293014,7840
212284,0
444930,3288
102027,0
267273,5603
47366,4559
1000408,9826
409983,7819
98285,10611
429661,0
535755,5772
491444,0
743242,3048
545922,12744
427549,12908
9766,9657
93510,3756
999748,3956
514809,5267
337617,0
486813,0
527157,7259
438699,3404
14791,0
252262,7664
378664,7734
461545,5992
925665,0
411088,5771
915267,5132
50274,11039
525584,3761
988454,0
678145,7543
149673,0
438881,3737
829450,10330
654252,0
77859,4507
696040,0
138710,3465
629043,11917
542099,20139
506626,6480
919712,4742
645372,13446
920395,10396
315107,6036
226241,4746
237770,16610
329277,8711
524026,0
933948,5677
404709,9579
774233,4779
709717,0
465487,6516
236943,25228
151348,10455
154086,3428
1000853,9924
824754,10740
660299,15659
866632,9430
454180,7847
80430,4934
722954,0
825935,7334
943733,5852
755010,5233
1003096,5506
321734,9427
83039,3376
833449,4994
25476,3322
588594,5051
546744,7467
734846,9870
855552,6395
977039,6431
79540,6439
279165,5720
725130,9238
944831,7618
341382,13267
980488,11079
145737,0
871075,0
297250,6596
21548,9127
703714,6180
703717,5409
677284,9965
64188,13263
760320,5980
125501,8068
155425,6211
758893,3802
857642,7309
309706,8961
510037,12340
874601,7197
694995,5937
401929,4976
177399,5218
8978,5791
445946,8143
370707,0
987865,4714
92117,7746
40304,3338
233349,4634
74662,6745
826050,6423
529960,4843
681364,0
740496,5541
254704,4851
23821,9014
957156,6212
806230,7651
135835,8230
809191,6748
430287,7839
1986,5238
986137,0
255823,2797
195,5255
615689,6611
76255,10084
813978,6118
553992,15236
403259,3537
343810,6441
897244,0
62538,7636
119388,0
281958,10431
445292,3056
194047,9720
77302,5028
21244,8293
922942,0
883803,2909
509262,2181
340435,4117
497842,12714
945581,5968
206316,9248
991111,0
490690,3543
37141,0
678769,9391
105361,7236
70523,4260
336264,6934
495215,14985
935432,13803
290501,12409
915817,6339
795144,5264
836693,0
624420,4862
405467,0
369020,5854
14284,5482
926656,0
31884,18320
611563,0
360867,12135
642492,6238
684726,3548
321147,7633
172408,7186
407351,0
765153,3606
741967,6885
118276,4740
614010,6019
381819,7303
96529,7366
964333,4533
195175,6267
63871,4708
853481,11932
300622,0
874007,3686
266516,0
181608,5451
110887,5915
808551,8074
886628,5599
668102,0
212644,4478
28234,5663
595652,0
215794,8769
516516,7418
203208,4150
61142,0
857618,6728
552347,0
528919,7171
69855,10125
877667,10014
600409,3981
364905,8847
64498,7234
379290,7630
63831,6799
45664,4403
863240,11096
204096,8733
629173,5370
65343,5393
605953,0
181128,6376
647745,5261
358362,4348
11998,6000
118534,0
127868,8673
992172,4666
795833,2743
941522,14642
577721,5767
706267,4140
409806,0
114162,13850
44335,0
312025,5566
130016,0
891968,5045
135078,5619
588088,6087
14414,6939
473420,5454
905738,6270
463790,3188
908427,4770
863628,6445
279533,5756
309403,6859
392703,6874
199214,5147
396312,5088
826709,2932
451645,0
386989,0
392705,6839
217024,3886
855403,6710
247313,4417
918168,0
386748,5476
273439,4430
959562,7146
872159,5289
421555,4514
883582,2228
155039,9714
574060,5758
523512,12376
984423,6873
482652,5345
758095,4995
377988,6387
327929,9219
943210,4194
487156,0
632595,3713
402491,4121
681720,7442
532477,7317
707387,3790
471097,7101
202425,0
645959,10603
518894,0
852784,8607
236807,9117
274744,24580
351263,8658
649988,3870
33123,0
793136,7695
755461,0
559255,7482
53340,0
248738,4389
528287,11158
953189,1811
551443,5558
597701,0
731558,5358
511716,6728
872079,7754
207468,11422
928430,9058
490127,2480
988889,4821
319363,5720
618245,9498
342237,0
692989,0
403436,0
531951,0
243993,11173
161189,8337
45423,4870
159169,5265
410998,6097
877840,9281
94699,9287
880225,5673
828670,6148
160836,10200
456000,6484
683510,3378
442738,4148
589782,0
802831,5227
696676,9173
9808,6505
593021,6708
394754,4316
487382,10363
675173,8367
742479,5989
535818,7262
80222,7110
803678,0
657663,0
407985,0
641235,9715
193183,7094
728724,5883
102267,5982
693637,0
1007021,4880
347473,7341
738873,4145
188438,7993
255316,5703
596461,10308
817530,3578
898395,9088
228219,0
591717,5925
353447,0
205484,5512
210437,0
852927,8746
309196,7201
7555,0
371200,3328
397469,0
60204,6123
342673,8058
800009,0
813013,7315
79216,6079
259929,8227
646741,7164
55803,3936
296298,6401
41741,4622
326395,6874
258393,5999
432264,4490
714676,6678
720143,6589
951704,6483
119759,6156
850288,6934
659499,4686
669833,3833
762575,2293
187334,9935
735238,0
730489,6116
878785,7553
408568,10163
90330,6032
327552,6591
364951,5397
977263,8833
587427,0
1014399,7955
588669,4111
737560,4130
79806,2742
364447,6652
969523,3283
303912,5628
19965,3866
864780,3294
607779,7805
148145,0
973502,8332
901686,3195
368599,0
246570,11626
777765,6042
305717,0
485658,10925
851238,4521
963754,0
854804,0
417402,5268
220776,7009
930800,7625
887429,5261
989011,6004
57762,7832
62883,8864
731386,4332
186560,9658
132649,8493
802538,6150
227085,8213
1012349,4743
650376,0
2865,9118
429915,9534
999700,5360
979956,11667
795274,3865
205213,5339
448595,0
558300,0
451995,8756
460212,0
79960,2594
972859,4498
103851,6552
146801,8472
701857,7378
880298,4612
524322,4197
472045,13710
532560,0
78228,3651
322389,8742
296672,0
355181,16066
628658,4441
1014836,0
407277,5739
942755,2364
877851,0
714932,5545
719803,10240
851102,6844
256688,0
513156,5347
736158,16433
706314,7154
675545,6294
380964,6374
338969,7036
485203,9480
595015,0
835687,5411
344079,5576
359496,0
500669,7094
84659,9830
211243,11756
41219,5835
109135,4844
419867,5047
382166,5270
133298,6748
836520,7525
509688,0
407728,7554
76066,0
406253,4237
651478,5751
366778,0
918667,5200
882037,5197
334248,6902
338920,12869
344495,13934
702965,4562
108098,7644
985876,6599
924260,9144
235185,10750
856303,0
190259,2013
341939,16552
453194,5999
450547,6457
740336,0
440979,3090
275464,5276
439969,6084
349064,14374
803079,2452
322009,0
701199,0
269766,5072
346976,11597
665385,10642
885489,0
189135,6768
591205,4876
138388,3829
2914,11942
550549,0
534998,0
185832,8213
451530,3187
60177,6239
483929,4602
628771,8186
505687,4003
104035,0
184914,4939
279161,0
763138,8627
963525,12747
208073,8416
82134,6530
684660,4509
32352,11943
871666,12187
424996,4733
268666,0
231183,6556
717684,15520
339839,3591
937259,5180
467923,15815
159422,5596
201081,3249
703212,3260
21470,6865
377165,6957
638759,0
491261,12821
679420,8917
201426,7932
735043,7892
348625,0
149498,2819
619992,4495
504171,0
726823,5368
758794,3860
519070,4976
569907,5078
421182,4170
82298,5258
296468,4188
236031,6623
291354,4063
101385,8776
478763,12741
695142,6756
206201,7647
306110,5301
292645,4201
376776,7091
14770,0
695076,0
301207,5515
955591,5493
352516,6317
894208,0
165696,4966
503897,9173
665851,7219
756408,0
672733,8631
428107,9180
49987,0
929823,11162
938959,1331
880059,4572
117303,18618
44053,6634
993866,8891
894810,8910
995533,9492
142858,13685
598727,0
532563,4448
20663,3997
165971,5257
500098,4080
120687,3674
333006,4767
26769,4925
81458,10043
195366,6106
290909,11377
504713,6140
349728,0
535196,10210
720938,4988
783018,0
781785,5068
645227,0
688328,0
238061,28800
10524,7904
419910,3649
255549,0
166262,7438
527808,0
237230,21137
404700,0
273198,7364
259054,0
579342,0
856779,7230
51675,0
334345,3825
808785,8350
123920,0
430568,0
155374,0
343747,5131
787773,8027
272623,5332
903650,3699
634642,8770
638457,8676
150352,0
143815,8213
239546,7089
989139,8548
118868,0
202374,12481
651027,0
78346,4125
32596,9961
903231,3774
71974,3411
262343,4393
802334,9312
466181,6364
342977,6367
669691,9244
616551,7409
460260,7314
296957,6214
298718,5263
643058,7291
380331,9898
466885,4846
899905,6011
623923,3997
825003,8821
962780,3732
878437,10744
166517,5142
127543,6511
674335,0
2113,0
36433,7028
857723,4952
249763,10299
399508,5554
606917,6959
762114,5486
788040,4760
576064,5664
557794,9032
760526,0
934593,0
706492,5479
966168,5745
307373,0
995298,5873
830613,5565
381607,2543
885797,0
654322,0
798277,7383
851441,5623
373706,5300
927310,7389
73941,14893
653269,10608
788077,9591
757069,14222
730222,0
118486,4288
387606,3782
586488,11558
214233,5455
1009749,4193
636576,0
414681,7078
97596,6993
16141,4772
659638,0
595925,8625
717496,15097
386072,11477
946128,6693
134168,11170
456123,4104
658823,5010
930662,8013
653610,7985
402178,7048
766609,3515
337538,0
224146,6252
149266,0
613693,6293
7961,0
27082,5157
996119,11504
671588,0
599505,5594
714387,7094
848369,3481
114994,0
209080,0
615798,9788
478938,10774
505834,4229
756095,5601
770293,10575
530951,5176
803878,8856
396879,5607
773083,8510
160873,12917
567658,8313
181140,3628
509266,5291
520431,10323
721675,8391
283115,7248
242564,6444
398774,6703
835914,5575
650158,10441
384351,4459
755398,6321
620899,8205
985089,10391
529857,7152
51941,0
89494,4244
316592,0
786472,7271
745377,7291
581017,0
214786,4787
296892,6139
356806,4466
34441,3940
964747,11140
210785,8298
276472,8490
592419,8185
866492,6074
365310,6605
581701,2429
765845,2246
223881,8827
316997,11362
875531,5957
700582,8649
886578,0
115948,0
207616,6823
855438,6104
287478,0
688266,24488
481661,8099
722933,0
742530,3658
252982,17905
722073,5733
686765,10157
329956,10312
844409,0
818565,5830
805925,5332
899002,0
222832,6393
372044,4830
51360,0
766386,2423
176003,10346
375223,7264
138434,5445
734425,8893
591866,5515
702641,3341
535476,6328
64489,8966
579420,5521
864710,0
653983,4256
249652,5259
392371,7939
532651,0
725312,6290
881851,5324
981602,2914
171584,5936
665384,10116
496437,16257
29573,7274
876843,4402
490175,0
518244,4601
316650,8133
504215,11890
330068,6535
1006701,0
711260,7029
801776,6425
60953,0
727915,9083
34069,5903
989096,5682
660662,14632
416537,0
549324,4451
706551,6973
126896,0
812033,10839
670601,4401
14411,8344
386353,0
746790,0
620614,16144
1000232,10541
690618,8205
101310,6694
770397,6189
771529,7369
473688,5227
232323,11504
435498,7540
355211,10866
705788,8835
388818,0
823988,5486
586822,10145
538648,0
786153,5391
257351,6823
370670,4452
525355,3782
32585,7431
73550,0
559739,0
158323,5789
679782,0
129804,3843
188240,3743
649208,4196
1002060,6315
454162,8796
638528,0
67687,6292
342719,6391
286510,11395
240935,2613
253840,0
376322,8664
71317,4670
46839,0
122623,4073
627099,6882
175492,10891
480055,11802
790272,4599
70002,7001
142374,11350
116157,9025
77320,3215
946731,6285
953165,8776
388914,7053
844555,4132
408844,7834
1014619,0
618113,9216
752532,17516
649226,5698
626252,1657
136958,0
641358,14181
556746,3248
437584,0
161270,10796
371387,3053
986873,13122
431041,0
595601,2623
892131,6693
941128,8172
738087,0
176794,4132
814110,0
105468,9647
240980,4414
251668,4422
713192,4480
816592,5709
64224,0
412106,6201
276736,0
31620,6766
22488,0
113767,14021
713995,6848
948086,8692
529875,2587
126908,9032
160650,8305
536547,0
868442,7300
180013,8822
198339,1844
248142,5760
537363,0
475302,5351
662020,5992
398893,12158
50445,6671
702085,7574
521626,7199
615156,8487
433257,7606
982199,1898
524160,3005
772973,0
650984,9821
302006,1653
970743,9662
617561,0
18320,5730
136637,5248
350467,8774
19937,3747
402586,4889
278068,4614
607271,8376
645551,11139
307789,9942
733891,10464
784178,2419
156707,6265
522546,3186
964940,5359
745083,0
295694,7231
1001020,7475
19498,5060
986836,0
283946,7632
860322,7768
304337,16254
485754,0
951596,0
719704,0
410384,7722
67415,5447
60620,6702
589263,7792
354344,11323
782103,2830
957533,0
925899,4972
688064,23080
198332,1610
781601,4383
899413,3612
354403,10481
957513,6650
201637,0
39795,6284
476746,21302
655040,0
627983,6299
534002,28816
815799,7794
945332,7319
635302,17244
498897,5332
381932,0
719774,0
798997,0
499498,5346
51636,13324
86121,8165
739471,5807
542127,18908
332595,5811
783330,4327
815407,7743
101851,0
253423,0
257026,5505
647086,0
804009,7595
81680,0
926043,4483
291573,0
135646,6882
301343,4290
704873,5775
863027,10030
533264,0
165114,0
821409,7081
762596,2420
871208,0
37240,5195
671828,7827
600385,9432
880758,4093
171944,5014
733663,5115
319767,7745
518791,4345
328580,6953
48722,10226
21963,8387
729279,7165
892975,6670
777680,4660
342273,9743
690621,11074
770192,4401
489382,6436
322557,7884
367494,6492
890312,5200
285320,3922
969992,8282
440691,1629
9855,7011
779875,8879
347172,10083
288442,7327
823908,0
883133,2111
120871,5776
537916,0
714441,0
292340,0
497857,14627
611564,9709
485498,0
330875,7767
986921,9238
589505,0
204606,7245
575176,5570
811939,9959
252202,8530
109171,7738
998659,2603
612806,5577
778137,7401
67982,7268
921936,5370
93828,4361
708491,0
127641,8442
966105,9386
308903,5968
407749,5812
310913,11749
290900,14202
995216,0
243254,3739
74594,0
589101,4727
581228,5167
785331,10770
880411,0
68568,5256
432336,6600
830139,0
490210,0
642681,0
428398,18235
435347,5705
165485,5514
709556,0
739578,5609
599635,3281
367403,6613
887246,4493
340443,0
966439,6551
391083,5575
903345,0
957477,0
564724,0
508973,6227
688145,27773
461254,9418
954470,4478
41403,0
86411,0
752972,0
438037,6409
723021,3531
245621,7441
291689,4195
261906,5691
598310,4929
843121,5543
397027,3929
554993,4967
108215,6397
1015077,5830
179776,10033
188611,4583
10905,13185
171952,8389
566749,3770
500461,5407
733874,10879
949212,6958
220533,6081
375741,9657
881297,0
389147,7768
646022,0
471475,6223
814106,6516
38283,8893
757681,8209
593011,7009
860102,0
728890,7809
650491,5319
233825,6205
573776,0
89157,5109
538021,0
496925,10481
545283,5453
62501,0
616530,11129
694548,6735
313618,4304
526434,8224
63507,4819
885224,9509
384575,4282
593630,4155
48029,6171
105766,7859
268908,0
252754,5661
670509,5370
403851,4159
591923,0
945338,5880
897281,4315
792890,7988
582017,5352
875973,6159
628380,0
167871,4567
998806,2864
452984,7604
93240,3902
98406,0
681077,6060
335320,12709
477571,6397
394909,9495
43715,4947
729211,3889
592234,5841
188010,2139
482967,4821
891034,6375
335283,11963
699751,15979
25561,4264
861595,2763
149974,0
268306,5326
774255,0
602838,7015
302199,3293
994440,10038
395276,9860
402842,3035
909199,12169
253957,4990
846448,6338
5431,5659
729362,3661
570089,10072
823668,6193
808847,0
183373,6738
22032,8707
79295,5521
933953,5498
699285,9348
498418,5460
21786,10747
383608,8002
689859,4902
45715,0
913643,5834
251997,7843
3265,0
224400,6531
835660,6360
615008,6078
551752,7353
73502,5919
704122,5096
863044,7666
288852,0
89583,4817
145744,0
44380,9158
146057,7914
160084,3912
69867,8067
60017,4226
151863,8440
349047,21485
819411,11239
686192,0
955220,7918
926115,7494
691872,0
453513,10983
435627,8875
507948,3395
616863,8408
608181,10236
1013997,13567
523926,7453
698162,5050
715635,0
166544,0
43793,4434
799535,5624
625970,7522
759700,8218
90964,7058
387195,3913
34836,5434
19120,8240
893075,8757
667410,13260
877001,5357
497655,12140
220117,4932
208848,3497
238474,4371
605098,5059
730049,5567
86475,4553
604576,8687
839127,6308
419425,3084
905963,6893
374257,5292
942938,8195
703590,3900
834429,3831
343117,8736
768380,2038
780957,5073
827086,3551
681355,5458
529251,0
532171,4606
933653,6283
115228,9441
922124,8501
997583,4325
518428,0
85872,7162
378553,4587
736871,12192
782152,7565
8900,6406
108610,5869
207331,0
837550,7976
299004,0
673308,5533
594535,0
364369,0
634925,0
235439,8229
556018,1972
742889,5363
629770,5131
415199,5127
719687,5721
744625,2287
896028,14587
982135,0
438645,0
909845,3770
105369,5667
73129,6920
925432,8576
414819,7015
813538,0
809181,8050
916132,6696
493686,4866
239519,0
354107,0
287829,4282
438571,0
90316,5757
851255,0
845518,7751
107736,4751
340669,7490
181954,3315
323798,0
643550,11154
646287,4510
109390,8810
538026,3735
1008856,2728
402537,5260
809020,9408
388435,4202
613511,6737
848744,0
135127,6551
830123,8048
104363,8861
347904,13383
670118,4098
252834,4316
998214,4352
473548,4410
470902,5261
160009,6753
442617,3882
129272,7442
265737,6855
644944,2275
936987,5355
739139,0
903161,6511
916635,5134
578627,4958
829883,9512
837707,6645
859108,6532
516005,3848
256069,4219
950835,10656
810688,2912
887352,4624
436596,15426
960071,12356
822915,0
27363,5478
483382,7904
60962,8131
108870,7731
957887,0
751357,3923
29025,2260
926354,8347
503918,5362
155870,7480
251795,9082
661584,4052
292002,7434
283195,0
647905,11119
108033,4592
819920,0
950009,5065
319889,5631
931000,0
365474,8265
345224,2901
79081,3007
188100,2896
767040,24149
322465,7478
683528,3241
210533,10278
564429,4583
475179,6133
990397,6641
192010,5023
151338,0
192128,5086
191690,7057
822118,0
31347,9621
325287,0
208110,9903
733353,6690
406453,6761
285818,0
379818,7257
874078,7153
591062,4068
87880,5899
412581,10365
1001854,7454
420402,5448
726670,11351
256803,9190
855400,4390
293439,11450
828607,7030
828231,11340
83712,5392
408323,9747
977057,5756
594721,0
816695,5810
932651,9495
818735,10331
954270,4916
234046,6345
131758,9661
834811,0
422545,7130
444433,10303
863962,4391
257708,8823
88313,8943
487957,7794
26396,0
83685,6783
340166,7104
330781,0
274665,0
407742,6473
558776,0
821578,0
796412,4621
945832,0
13265,6155
554455,0
813646,5694
265437,4270
141322,10942
337734,0
90971,8127
665123,6452
424267,6291
993971,8463
449178,8328
131882,8491
388247,7063
508397,2966
229634,0
596587,6242
526474,0
922629,0
730295,9606
208258,10386
313232,5831
440072,10176
629140,0
537741,0
702540,4270
450676,5417
168859,8856
406209,5799
532793,4477
858506,7868
581920,0
718014,3303
836798,0
781779,4865
716434,7355
646711,2139
997779,0
838968,9909
866060,7767
46311,5296
48128,4555
860464,2752
789469,3887
503339,11498
61551,6982
468296,0
493761,9743
300253,5656
883756,3234
681079,5897
115154,1025
216278,4936
367087,5694
754570,3529
851531,5828
353592,0
162624,7053
756510,17212
560065,5936
337991,6625
530425,5558
79902,4842
246021,8544
354222,11405
459560,7874
785361,8024
616555,7265
234718,8546
137492,4451
381842,5680
245476,0
109446,9698
150456,4513
243192,4146
766809,18632
960977,8042
913255,10137
388282,4915
447531,0
560602,7616
318271,7349
69773,6066
161695,4754
210992,0
139986,7989
1002895,3571
682536,0
1007509,5346
245121,7012
377859,6768
552218,4815
692968,0
649627,4853
121392,4562
926171,3281
460730,0
514206,5596
361680,7985
485361,9456
459951,6330
125844,7756
719385,7313
477021,22521
98365,10408
523097,6473
223841,6437
136995,5853
500396,0
235897,0
655808,7583
618781,5766
426000,0
585689,8039
598080,6779
426844,0
917067,5785
314652,7506
460288,6807
430149,5052
943934,0
606630,6690
728595,6301
735814,7096
406665,4205
603579,0
794725,9088
180912,8360
90567,10322
450001,7679
403873,6294
184944,0
45386,0
154176,0
941710,15075
177753,0
549904,7432
991399,0
971005,5180
199709,6601
310194,4172
63439,6399
713736,12622
394780,5689
910594,0
202526,5819
160843,12753
1013833,8928
238701,4795
605573,6477
72205,3563
699174,22276
228733,18716
364590,6085
784230,4179
114803,4183
475393,0
535644,5613
702201,5292
734123,4503
65374,0
388903,3501
931790,7073
321422,0
554117,8352
693561,3945
793725,6507
833562,0
7438,8004
106704,3695
804750,4646
31092,7704
637564,4657
133401,5891
227911,0
417677,9323
350692,7008
198949,3822
279481,17282
389877,4848
18894,5779
790286,4565
874307,8959
240515,2501
685613,7903
203904,5803
969903,8364
149234,5672
150850,10493
136841,5735
223978,9360
126978,6865
941341,8487
321628,6412
854996,6354
152240,8079
455279,4202
4645,6027
782851,5865
316930,8049
809526,5250
4723,2915
679197,0
905967,6947
337842,7002
795211,3323
149495,2634
621135,14074
513540,0
746414,0
538263,4060
60359,4825
217158,0
208449,5935
882424,0
585958,0
978106,7879
774296,9314
168709,8599
850085,0
286298,4262
766192,0
156035,6331
251014,0
374448,13872
221723,7490
398235,4978
271122,5082
605274,0
316113,10799
988441,6347
938465,1737
834771,5910
4891,3352
853834,8002
458338,7602
843323,4933
179562,11693
634053,5345
664470,7362
755092,5330
141898,9947
171654,7424
362005,7522
481124,11256
875108,0
28671,4156
329703,6034
651363,4880
870448,0
952037,0
721210,0
709170,0
167014,4775
85488,8556
818252,5103
881451,0
568918,5780
392771,0
986561,5617
768936,6874
48806,5555
943895,5267
767429,9195
336506,6767
1008165,5004
212255,17735
779960,5871
271930,8657
238315,20718
554686,0
620619,14541
192754,8293
79544,4484
569806,0
170389,5937
477322,8504
819492,3901
337609,5794
651635,4302
268942,11022
969347,4320
730271,0
740082,4513
214762,4480
928964,9977
828201,8009
808853,6094
207758,0
519740,6282
489762,5411
649574,0
46337,4536
1011083,4131
565142,0
489030,6507
503576,0
672461,12048
63131,0
129481,7363
901484,5403
992036,4432
668677,5333
275507,0
934661,6621
502945,4940
941239,8338
563643,6172
836321,5467
824644,9771
937692,7366
495460,13978
159311,6264
951522,5823
64631,7149
157756,6460
654984,0
335412,0
219145,3335
798496,0
256085,0
922955,0
450082,9133
818708,0
549345,4940
942262,12478
986050,4796
357464,5961
916925,0
638451,0
594519,4346
835712,4843
97142,6878
360302,2991
669623,5467
349424,18164
88214,6893
101144,5129
750361,9983
6105,0
94775,8080
539516,4980
204343,10279
963881,8320
262059,6691
461574,0
615632,5299
7428,5039
377659,6867
674056,7144
881403,5651
212473,3699
19079,0
271772,6555
154750,7904
177855,0
761147,2877
371290,0
477891,6336
260184,8643
381874,5711
968449,8725
487727,0
476800,18687
470315,7912
783149,5952
848565,5108
1016459,4468
903387,0
593392,8721
80569,6080
486710,9727
836134,8406
584669,2648
430564,5087
404036,6260
889475,7290
463946,3833
177072,5470
221157,4709
699591,0
221918,7425
518067,3774
722256,3482
111561,8097
620640,11251
53864,7735
650625,8500
527721,9937
234654,16556
655945,5998
900984,0
551453,10520
669760,0
479095,13556
910055,3837
856029,6260
976163,6636
412160,2927
550056,6327
732966,7557
204034,5223
68665,7665
103543,6211
709525,2447
589060,4426
515432,4372
131500,11014
556209,4262
114489,4517
398457,5052
226561,8984
89554,5704
337855,6738
575389,4371
162577,0
708211,0
697849,3896
157296,0
275372,6630
141459,9189
359544,10926
419296,3399
665252,11534
146085,6042
255300,0
161003,10465
619466,0
723178,0
494179,6883
642445,0
502982,10262
731330,5978
508768,3034
495236,15293
797117,8279
439858,5795
342071,10936
531408,0
39512,0
723163,3635
456302,4510
289770,8034
488145,0
498473,5958
423311,10534
674070,6861
436475,0
432205,6245
881749,8671
757121,9362
119830,5507
640103,2247
34451,6085
160732,0
570765,8253
28317,7457
74939,4353
206015,10166
992897,13505
344571,6389
852189,10558
234266,5803
688366,11653
375725,0
818219,1968
347578,8628
641177,0
543076,4677
226002,0
170993,0
1002216,3690
899880,6029
541221,5531
832841,8901
122194,6151
646285,9439
577266,8590
6549,6520
122769,8643
903521,6326
84193,7340
742399,10756
860070,5914
512894,5947
847669,2929
166048,4895
67960,4502
643646,8803
61287,8873
628716,0
675458,10796
951382,0
648883,8679
215781,6386
800100,0
854630,6970
518550,5556
579062,5638
832030,0
127760,4452
898237,11130
876163,0
634119,9571
143495,8518
558988,7461
57079,10047
359486,8200
571857,5049
748226,0
784058,0
849124,8500
200501,4616
565430,8070
720029,9967
941948,12542
129278,4875
994018,7554
828816,4062
545858,8422
71455,0
749999,5251
628219,0
627129,4929
530578,0
536688,3839
645553,12213
852357,5567
50239,8450
594708,4526
672764,6372
981331,5609
486486,0
320403,7023
785185,8114
721914,0
805839,0
83715,6040
118366,0
684586,4008
1001701,0
40216,5326
220304,9766
452247,5007
953234,7678
112284,11825
44784,9376
115184,5876
531093,0
83991,0
254330,0
697937,5059
63028,12992
564426,0
15870,0
706873,3492
225451,4539
38050,8819
940584,5033
331603,4458
283989,5789
177441,4564
41576,0
213831,7358
568211,3534
685915,6600
167211,4387
1001747,6477
185256,6973
337409,9552
946186,0
332537,0
590150,4992
400756,0
799378,5578
324587,5734
518258,4901
270015,8492
781677,4785
408480,6726
69079,0
658661,0
583174,0
289486,0
463683,5131
609362,0
877468,11367
407924,8023
887127,5511
791410,6317
414606,6492
829435,10172
861221,5153
448154,6664
381084,4849
576361,7071
605127,0
661839,4276
242700,11033
180208,0
57221,5902
462368,11634
885181,8435
268681,4473
543371,6157
541480,4394
275470,7346
596097,9911
598367,9050
617426,6176
173806,5891
753411,12027
864595,0
728265,4898
136575,9665
264068,0
93461,4199
403078,5108
219842,3384
132052,6231
55842,10255
947600,8789
17346,5493
781475,4568
186411,0
749111,8822
735479,6369
417098,5239
606206,7342
479845,17039
290849,11447
942845,0
138660,0
279787,7273
181991,5159
637489,4051
615830,7499
172685,8805
15022,7047
9339,5158
275913,0
579512,3660
329260,13018
98975,6792
196271,4605
535994,4552
384650,6460
218030,9868
697428,4934
646348,2632
369636,5918
432931,4814
119232,6995
721301,0
399185,3563
522517,4894
889318,0
618428,10028
313584,0
706395,5529
30696,9769
11823,6636
946055,5271
1010281,10347
603266,13552
507474,0
298626,0
12560,5464
165754,5688
73473,5035
111923,0
37281,0
503637,9861
412685,6922
242741,0
928734,7805
423364,13319
435553,0
346071,10948
793307,7684
803265,3811
703981,0
199107,3627
996486,9582
763257,8650
400534,5042
178684,3881
243538,6577
693925,3768
954686,6132
368604,8587
680933,4430
520667,5643
295155,8702
872191,6708
385670,13666
875483,5772
788391,5553
743632,18708
967722,6433
74106,10586
280678,4785
714935,4498
1002953,4398
896588,7292
494275,3863
751280,5193
594399,0
664367,6176
819443,4472
743380,7843
485592,16334
496218,8190
291220,6202
213921,7093
983763,11984
757699,9086
595211,5514
867609,6663
634089,7596
45909,6467
970541,9537
995089,7692
366222,6535
938215,6674
99334,0
577351,8670
557105,5633
691838,9060
557838,5178
103242,6139
986190,0
125151,9075
132141,5511
979639,3726
348043,11064
292374,4297
251807,0
924152,14400
302557,0
35124,6189
924093,0
239809,6599
6258,15705
148111,7629
884079,2909
852053,0
175483,14679
108477,0
644023,4970
739067,5444
608595,6701
977350,0
463036,9156
846784,7578
576637,0
368904,3901
223521,7486
216409,3639
779428,6230
608880,9072
826732,8468
82300,0
32013,7187
969104,6550
107322,9308
745093,6579
297963,0
768350,6260
989674,5827
267020,5688
848268,5025
1011310,3185
994054,7185
875892,6091
799799,6399
1011995,6963
662480,4964
592505,7979
422158,5968
123789,0
46900,7591
482902,4195
297363,8569
474297,6273
103730,5441
644927,0
455753,5318
762315,4744
944707,0
446678,6369
13604,0
428621,9192
12479,0
926837,6285
720455,5765
369456,3320
127257,7362
290123,13629
253390,8214
856898,7443
975171,7009
88311,10701
455181,6329
832766,10140
39090,8099
229622,5760
741914,7316
618271,15153
774498,6802
163141,5667
475644,0
728287,3270
177655,0
953693,6316
981360,5812
508931,5120
495706,0
47836,4313
540464,7791
658038,8722
542247,21077
90948,11089
864107,4443
848719,8804
387743,0
751744,9752
745053,6621
826678,0
153981,4321
805738,5018
505028,5097
925789,3741
502111,9140
206479,9690
872261,7202
387930,3266
659879,5689
141997,13206
183818,0
134206,9358
488322,8675
790844,7141
118695,3959
756692,16055
655766,8116
305699,14758
837169,4843
831388,7485
870189,0
276416,4818
281518,8747
615919,0
377158,5470
606200,5070
142037,11141
304734,10862
490936,4709
839636,6344
256852,11071
265692,5054
511110,0
850523,0
292181,4095
86512,9034
654443,5406
591216,4152
477933,10442
56184,5326
107811,7943
144940,4175
386313,8547
444312,7754
71367,4137
237069,9701
73221,10036
