,Sales
345723,3032
630743,4425
465171,8575
67613,3655
438563,6109
426999,9532
54931,5001
737579,6323
830808,0
979699,3917
49798,0
341830,15032
30686,7190
849907,7205
286048,3470
767434,12510
194298,7262
900247,8279
225964,0
625936,5518
277751,6099
128215,8988
222948,9017
970332,10635
574565,6812
397360,0
595419,3398
477784,9050
219643,5348
983622,6444
604990,0
390834,5318
626569,2906
787940,7468
350761,5843
367754,10893
696553,0
780545,10214
835985,4307
165437,4825
827342,7164
946349,7312
893309,4941
985796,3404
1014660,6079
303705,3899
175846,13886
62541,7570
270640,6674
910587,0
53126,6023
761922,5805
223596,8597
89708,4160
127148,0
358142,4636
367569,6638
263970,0
572366,6076
447816,0
516739,3904
120419,10582
143274,7390
941544,12798
645617,8097
388683,6871
903949,5084
374507,10531
825011,0
700323,13337
1011667,0
68625,0
639017,5042
970279,8942
911101,8432
69270,6738
933516,8642
219001,0
586839,0
619077,3965
132449,6440
478820,0
118651,5374
65990,4094
439024,4026
48244,2902
308033,3992
273506,4849
59730,4726
817631,2314
659464,5556
702756,4502
142907,8421
841781,3439
706216,9198
134487,4834
913041,4287
308901,5659
874408,5145
637465,3705
640923,12348
240481,4156
712218,4317
174083,0
238749,0
861213,5317
398309,0
1003979,11314
802903,0
920117,4833
199069,4113
115917,5375
296632,7285
696952,7598
257981,4405
799508,0
440230,4963
7337,5928
411809,0
655462,6344
627434,6904
247105,9206
399319,3042
883000,2209
665625,8126
144409,8021
592678,7498
213074,6705
648274,12341
347005,12389
30472,10490
96844,9772
981280,2233
26913,4527
506846,5648
506270,6970
487206,8028
601440,2131
529586,4458
647009,0
85180,8706
244590,0
256093,6539
465283,6541
115807,6465
245382,10266
487151,9446
345408,4241
341155,9278
36741,4868
218227,0
483037,8870
855130,8397
655451,7454
169718,3151
1011208,0
47017,8762
152479,5355
341290,0
796423,0
767409,0
980194,13359
991178,6716
591591,6190
728339,4230
702790,0
613621,6354
421500,0
435171,0
481571,10026
98123,14519
860951,7915
689270,0
125068,6800
843,5514
800791,3493
166996,0
29614,9807
819373,4007
836256,3536
993501,9691
804448,4402
493385,5579
364753,18679
344976,0
3659,7287
811970,10407
656191,6490
182242,6419
957002,6921
136696,5501
535910,6000
1006748,6095
863525,5437
391341,0
812458,10054
477547,6323
812103,13773
36471,3182
512480,15665
969848,3413
961260,3903
766168,2286
734064,3823
348124,0
315645,4409
602358,7884
827542,5264
241441,5489
647735,8213
394383,3542
561602,0
1009825,5207
261578,0
515182,7621
419092,1374
989222,4509
770974,10756
984568,5683
531291,4252
616945,0
84770,4475
94319,11991
716303,15424
927792,12553
175620,8757
300689,5826
714011,5126
151482,9908
335997,0
587208,13069
47805,4930
693582,0
643175,0
883774,1156
504264,10102
721103,10940
534996,8125
229481,2750
876324,7221
331675,3072
786363,6111
374311,9695
374968,8101
378494,5670
596752,0
227671,21477
650858,11383
818329,5106
630113,5313
415225,5610
741224,6942
191806,9118
346192,15280
473841,3810
231033,7372
218815,0
130734,10967
952284,6625
898667,5283
808674,7938
799419,5372
304567,15004
633629,8889
812183,7956
189390,4489
316057,8234
768494,4527
508434,4362
500111,6279
613544,5133
919027,4802
245695,11629
268193,8767
464980,12160
332973,7668
328500,7031
10955,0
231818,7046
47665,5249
285893,4267
390558,0
801455,3470
506913,5942
670437,4188
751583,6193
180099,7103
1006821,3915
452710,7644
929259,7043
164468,7374
633527,7362
613516,4771
797156,3591
203804,4392
626564,8129
50525,6489
348209,5642
387467,1687
159716,0
709206,0
399432,8010
7675,6976
481786,6796
312397,8432
514803,7133
259676,8473
545760,10586
456734,6235
618079,9284
80126,4799
660531,0
663610,7905
778451,4660
256964,8666
890864,3436
584229,5408
316196,9183
985888,3002
277580,4138
667761,0
494660,4486
860486,4220
372705,0
325781,10052
805091,4912
130837,0
834634,7330
714471,6385
215614,0
27118,3337
182373,5671
451536,6156
622292,0
875046,0
271166,5250
986219,0
175687,0
774850,0
181776,4246
502527,11178
588747,6042
564764,8868
685655,12071
617817,0
424940,3841
481707,7028
275188,0
984394,7325
892112,4891
882077,8291
966793,5489
779292,0
436169,0
664088,8060
934482,6868
144377,0
257997,4552
632169,5888
723032,1922
440700,0
334050,0
710451,9979
517787,0
925585,6721
653645,8073
213297,7074
70599,0
281325,0
572520,7477
503609,5444
944192,9550
772936,9820
122079,3994
651228,5857
114902,7876
288287,8301
990035,7095
754110,4264
292558,1680
98715,6241
821894,5203
303447,7486
681551,6634
80606,5891
952055,6641
682321,0
19337,7184
731245,5039
428943,5119
678458,4732
779046,4546
938286,6457
531572,4100
972483,11269
144286,6479
302911,8542
252118,8447
984002,9839
163982,7597
490863,3380
557601,6739
447451,5644
64355,7314
257802,5915
188287,1970
134957,4698
314621,9281
960962,6488
459802,0
566117,7486
547157,4149
192702,11794
405632,8519
732931,4927
420379,3389
937582,4957
827152,6724
579692,7058
596747,5573
267792,4538
68058,5434
1001252,7528
263634,0
199778,5939
335587,5062
497030,16174
198288,4493
119850,6024
658094,6399
133728,0
817597,2917
161086,9145
231383,7541
582834,7911
53312,0
60934,8428
829488,0
475187,0
445247,3204
82305,3568
316857,9301
897633,0
588381,0
48785,9074
267465,0
423367,8300
969052,3802
847340,7388
660739,18863
9541,12243
849230,8187
263692,8903
800748,5838
526989,9383
874730,9484
993120,11407
569287,7225
408145,12869
377764,6045
980708,10805
300147,4589
345150,5753
76465,9802
871101,3282
531362,4305
436163,4890
557081,4725
110835,8129
928067,10256
600008,12693
933405,6238
722185,7617
480961,9357
917518,4853
705177,5451
293792,5009
216045,0
508731,3000
326539,5840
674526,7329
469194,0
349296,19362
985212,10975
985831,4747
502846,9562
779151,4631
907179,0
404248,7355
472057,6008
849184,4457
194152,6639
773968,5895
793405,6094
84307,3937
201923,5921
718696,3252
617366,12876
639070,3396
916193,0
545112,4693
504770,0
372298,3319
222649,5500
239833,4828
187240,19014
814102,5588
553916,2913
778339,7567
88184,4204
95206,5315
95403,5506
776803,9615
968224,11234
466160,5303
426587,5318
860773,3577
755900,0
900181,10460
607379,10891
499542,4143
834121,5421
161404,7171
675334,7305
863510,5750
323831,5041
732381,4655
427881,16747
645740,10608
408422,8282
734285,0
962558,4065
49299,6218
957417,8549
170089,4820
119599,0
552143,5596
903022,0
109136,5372
907456,0
1003679,5623
112717,4698
56910,7988
577198,6533
506434,10286
217640,5059
56650,7872
552454,5315
513505,0
687120,0
582131,4540
1003685,5918
322921,7352
957763,4461
700873,0
562597,8122
622849,5740
197530,3595
866789,6275
470983,6675
25986,7922
319504,7733
129029,5099
206126,7401
408561,7971
663836,10292
662211,3959
571954,6027
810574,4547
634473,12042
59462,6670
153109,7690
202332,7590
176430,4178
123362,10044
969170,4543
526630,8546
107926,6319
601125,3804
599918,0
228456,10234
930864,8535
162858,7336
530725,0
753982,2790
1006390,3685
237429,21554
143636,8250
613196,7097
141146,11636
180092,0
831041,5171
668619,4206
547208,0
264784,6150
232648,17142
46663,7034
661329,4530
61742,12955
558089,7929
335239,6738
178610,8045
782912,7526
472412,0
8556,0
874525,5264
258398,7079
134204,0
936462,11045
805387,5253
295041,4275
830026,13576
666517,11682
33916,5978
880854,4541
874330,5114
591378,2529
296450,5971
182081,4845
700411,9443
719295,6653
525313,5950
399441,8596
637245,0
43114,2750
951303,6412
736805,7538
831910,11945
522753,7113
941477,12141
615507,7648
942116,15416
97023,7612
673355,5033
900168,0
711032,4252
172873,10493
416018,0
538729,6754
621538,8862
964104,0
658228,4596
318765,7900
921695,12101
594098,4289
999382,5203
264497,5082
160208,4698
400290,8230
451738,5579
22580,10903
227339,0
860765,2599
584800,3363
945318,6975
128116,4078
170715,10799
169555,4075
310928,0
27461,5097
594456,4023
151625,9310
152721,0
1010670,0
184332,3820
409914,10662
671034,5169
56401,6327
692528,7044
997719,4101
733883,6115
26034,7949
545272,4732
582605,9370
672677,9704
364240,4378
989456,8840
444617,0
603241,10913
74955,0
263521,6753
309026,6662
820169,8002
611931,8242
930163,0
648052,5464
495435,20839
1016528,7441
885495,7169
135226,7390
283683,4996
131645,6974
304822,11608
238007,24384
727950,7984
141053,8994
499068,3835
332994,4814
579461,6092
989157,10590
788737,6022
909134,5358
528944,15247
515414,5589
721001,4846
339080,11547
407880,0
1004926,6147
87429,10486
943591,0
623624,0
239731,8721
932264,6162
282354,6261
28124,5873
313629,5275
724082,5900
335477,6857
547894,4670
255365,6017
750258,6120
577212,7775
693827,4123
546759,7953
568040,10271
571583,6109
618742,3317
29668,8426
240950,4376
819416,3449
736506,12668
266958,2199
641850,11386
144525,5974
788188,5178
909110,5086
440331,7394
771461,4662
997828,0
188132,1818
410287,3940
122617,6105
907705,0
294300,4475
185064,5232
186433,3788
656341,8932
596951,4337
594841,4005
688071,14211
792024,4443
888538,4782
272263,6550
177206,5664
503513,0
675163,6230
631233,13401
117211,9228
305291,10163
222550,0
447845,7006
515494,4170
504855,3827
275200,4817
756470,14286
715593,0
512048,17304
922272,5304
251745,5338
798149,0
254814,4546
991080,7686
856744,6375
600052,3455
629444,6413
436399,10463
378523,4836
316121,0
644964,0
451736,0
723203,2972
434433,5657
757849,5156
883700,685
494116,4880
911298,9703
569582,6226
976840,0
156896,6921
363347,4368
925532,0
51702,23370
920925,6269
138633,4687
1009685,6706
730197,4501
872657,3998
16051,12407
461988,10931
827490,0
702509,4360
17767,8608
153036,6450
680791,4953
365627,3222
893524,13217
754254,0
901563,4774
851168,6145
973349,0
490042,0
896124,9389
764520,6429
911873,5326
441249,8831
489419,5853
564260,3605
351755,7315
23121,11121
298782,7807
143791,7051
991330,6442
314414,7323
403680,4097
238225,18095
843918,5320
558403,6821
200464,0
162785,8998
517218,4547
197852,4003
213433,0
411660,3936
361922,8458
156780,8797
14616,0
275972,0
516654,7054
564983,0
567067,4086
399335,0
65276,0
538158,3897
784952,4054
438605,7995
354739,8273
890043,6349
918157,5880
163578,9772
343841,0
891223,7770
633940,7983
189273,4033
427335,17299
962029,5860
34894,6723
268010,8900
755509,3459
188096,2581
611775,8494
777233,0
980491,10851
545140,5220
372433,3848
726927,6422
236140,6044
1009924,0
687957,0
92349,12222
497176,14522
96560,6967
922738,4876
989072,6209
951256,0
696151,9457
73334,6440
65222,0
9778,7700
214990,6320
911021,0
334384,3345
152279,6716
566913,6199
219493,5005
529787,3673
16782,5362
307712,11438
904779,5694
36988,6129
159630,5607
481721,7743
107388,0
937217,5045
284472,5594
222397,8035
279532,0
563531,5069
77939,4606
1007896,2541
828943,6982
682066,2590
799257,4779
695474,4107
205021,4224
588120,4563
535953,5020
673176,0
121903,5023
224647,7179
888166,13178
637763,0
387581,4545
719945,8718
204695,4966
